,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,event,event_lower,event_upper,holidays,holidays_lower,holidays_upper,superholiday,superholiday_lower,superholiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,こどもの日,こどもの日_lower,こどもの日_upper,みどりの日,みどりの日_lower,みどりの日_upper,体育の日,体育の日_lower,体育の日_upper,元日,元日_lower,元日_upper,勤労感謝の日,勤労感謝の日_lower,勤労感謝の日_upper,即位礼正殿の儀が行われる日,即位礼正殿の儀が行われる日_lower,即位礼正殿の儀が行われる日_upper,国民の休日,国民の休日_lower,国民の休日_upper,天皇の即位の日,天皇の即位の日_lower,天皇の即位の日_upper,天皇誕生日,天皇誕生日_lower,天皇誕生日_upper,山の日,山の日_lower,山の日_upper,建国記念の日,建国記念の日_lower,建国記念の日_upper,憲法記念日,憲法記念日_lower,憲法記念日_upper,成人の日,成人の日_lower,成人の日_upper,振替休日,振替休日_lower,振替休日_upper,敬老の日,敬老の日_lower,敬老の日_upper,文化の日,文化の日_lower,文化の日_upper,春分の日,春分の日_lower,春分の日_upper,昭和の日,昭和の日_lower,昭和の日_upper,海の日,海の日_lower,海の日_upper,秋分の日,秋分の日_lower,秋分の日_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
108,2018-08-28,119877.55067618714,74103.54257685838,158486.55945252132,119877.55067618714,119877.55067618714,-1735.3630095195615,-1735.3630095195615,-1735.3630095195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561047094,-13122.015561047094,-13122.015561047094,11386.652551527532,11386.652551527532,11386.652551527532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118142.18766666758
109,2018-08-30,119783.09512672368,66843.21613976147,151280.15111516282,119783.09512672368,119783.09512672368,-8995.874203315208,-8995.874203315208,-8995.874203315208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748147285,-15462.756748147285,-15462.756748147285,6466.882544832079,6466.882544832079,6466.882544832079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110787.22092340847
110,2018-08-31,119735.86735199197,71075.21107161326,155867.7434118046,119735.86735199197,119735.86735199197,-6922.61675716486,-6922.61675716486,-6922.61675716486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.06683554804,-10972.06683554804,-10972.06683554804,4049.4500783831795,4049.4500783831795,4049.4500783831795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112813.25059482711
111,2018-09-01,119688.63957726024,115682.43271281627,195591.96668846923,119688.63957726024,119688.63957726024,35343.10744265805,35343.10744265805,35343.10744265805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688081842,33634.20688081842,33634.20688081842,1708.9005618396357,1708.9005618396357,1708.9005618396357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155031.7470199183
112,2018-09-02,119641.41180252851,176546.36713398015,262483.44584356307,119641.41180252851,119641.41180252851,98563.09312964279,98563.09312964279,98563.09312964279,53507.79378410487,53507.79378410487,53507.79378410487,53507.79378410487,53507.79378410487,53507.79378410487,0.0,0.0,0.0,45576.77781457808,45576.77781457808,45576.77781457808,-521.4784690401756,-521.4784690401756,-521.4784690401756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218204.50493217132
113,2018-09-03,119594.18402779679,69533.1873547239,154408.2523326461,119594.18402779679,119594.18402779679,-5310.777407434106,-5310.777407434106,-5310.777407434106,6641.951534563897,6641.951534563897,6641.951534563897,6641.951534563897,6641.951534563897,6641.951534563897,0.0,0.0,0.0,-9341.050070817271,-9341.050070817271,-9341.050070817271,-2611.678871180732,-2611.678871180732,-2611.678871180732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114283.40662036269
114,2018-09-04,119546.95625306507,63143.37619087842,142313.95749183357,119546.95625306507,119546.95625306507,-17657.519966306496,-17657.519966306496,-17657.519966306496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561057438,-13122.015561057438,-13122.015561057438,-4535.504405249056,-4535.504405249056,-4535.504405249056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101889.43628675857
115,2018-09-06,119452.50070360162,53900.90633543739,135806.74417494592,119452.50070360162,119452.50070360162,-23263.550071692443,-23263.550071692443,-23263.550071692443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748160087,-15462.756748160087,-15462.756748160087,-7800.793323532353,-7800.793323532353,-7800.793323532353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96188.95063190917
116,2018-09-07,119405.2729288699,57797.319916471075,142872.34095873154,119405.2729288699,119405.2729288699,-20084.33838717024,-20084.33838717024,-20084.33838717024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835577454,-10972.066835577454,-10972.066835577454,-9112.271551592785,-9112.271551592785,-9112.271551592785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99320.93454169967
117,2018-09-08,119358.04515413818,102720.98083891672,185672.58871799728,119358.04515413818,119358.04515413818,23436.496642451555,23436.496642451555,23436.496642451555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688083213,33634.20688083213,33634.20688083213,-10197.71023838057,-10197.71023838057,-10197.71023838057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142794.54179658974
118,2018-09-09,119310.81737940645,115318.55998772549,194214.8849771395,119310.81737940645,119310.81737940645,34522.542460936755,34522.542460936755,34522.542460936755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.777814639296,45576.777814639296,45576.777814639296,-11054.235353702546,-11054.235353702546,-11054.235353702546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153833.3598403432
119,2018-09-10,119263.58960467474,55927.78890097806,139321.88263619956,119263.58960467474,119263.58960467474,-21024.74358950905,-21024.74358950905,-21024.74358950905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070815514,-9341.050070815514,-9341.050070815514,-11683.693518693535,-11683.693518693535,-11683.693518693535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98238.84601516569
120,2018-09-13,119121.90629218264,50984.43183274708,137455.8205662459,119121.90629218264,119121.90629218264,-27756.00327858406,-27756.00327858406,-27756.00327858406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748170712,-15462.756748170712,-15462.756748170712,-12293.246530413346,-12293.246530413346,-12293.246530413346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91365.90301359858
121,2018-09-14,119074.67852135195,52698.837281233835,136110.72394499244,119074.67852135195,119074.67852135195,-23089.04170230331,-23089.04170230331,-23089.04170230331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.06683553516,-10972.06683553516,-10972.06683553516,-12116.974866768152,-12116.974866768152,-12116.974866768152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95985.63681904864
122,2018-09-15,119027.45075052125,99046.88737789815,181026.15134981152,119027.45075052125,119027.45075052125,21852.067083377824,21852.067083377824,21852.067083377824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688076456,33634.20688076456,33634.20688076456,-11782.139797386739,-11782.139797386739,-11782.139797386739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140879.51783389907
123,2018-09-16,118980.22297969057,113656.3717795643,192927.77845359154,118980.22297969057,118980.22297969057,34265.876217070196,34265.876217070196,34265.876217070196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781456978,45576.77781456978,45576.77781456978,-11310.90159749958,-11310.90159749958,-11310.90159749958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153246.09919676077
124,2018-09-17,118932.99520885988,135001.79342537682,213527.30513835032,118932.99520885988,118932.99520885988,54519.4205896412,54519.4205896412,54519.4205896412,0.0,0.0,0.0,74587.33684676597,74587.33684676597,74587.33684676597,0.0,0.0,0.0,-9341.050070855648,-9341.050070855648,-9341.050070855648,-10726.866186269124,-10726.866186269124,-10726.866186269124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74587.33684676597,74587.33684676597,74587.33684676597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173452.41579850108
125,2018-09-18,118885.76743802919,55739.82383918506,135934.79040549565,118885.76743802919,118885.76743802919,-23176.46502869619,-23176.46502869619,-23176.46502869619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561050925,-13122.015561050925,-13122.015561050925,-10054.449467645267,-10054.449467645267,-10054.449467645267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95709.302409333
126,2018-09-19,118838.53966719848,38351.932716933385,122907.96543316657,118838.53966719848,118838.53966719848,-39631.34341775822,-39631.34341775822,-39631.34341775822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30313.095479866115,-30313.095479866115,-30313.095479866115,-9318.247937892096,-9318.247937892096,-9318.247937892096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79207.19624944025
127,2018-09-20,118791.31189636778,54837.53497293533,136108.43442238402,118791.31189636778,118791.31189636778,-24005.18814171554,-24005.18814171554,-24005.18814171554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748181328,-15462.756748181328,-15462.756748181328,-8542.431393534209,-8542.431393534209,-8542.431393534209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94786.12375465225
128,2018-09-21,118744.08412553709,60791.701065884576,142553.33745705974,118744.08412553709,118744.08412553709,-18722.239373936318,-18722.239373936318,-18722.239373936318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835564265,-10972.066835564265,-10972.066835564265,-7750.172538372054,-7750.172538372054,-7750.172538372054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100021.84475160077
129,2018-09-22,118696.8563547064,103261.16282157911,187595.579726119,118696.8563547064,118696.8563547064,26671.08000126888,26671.08000126888,26671.08000126888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688084879,33634.20688084879,33634.20688084879,-6963.12687957991,-6963.12687957991,-6963.12687957991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145367.93635597528
130,2018-09-23,118649.6285838757,198846.05262168605,283534.19019183755,118649.6285838757,118649.6285838757,123207.71883645614,123207.71883645614,123207.71883645614,53507.79378410487,53507.79378410487,53507.79378410487,83831.91559001169,83831.91559001169,83831.91559001169,0.0,0.0,0.0,45576.77781456563,45576.77781456563,45576.77781456563,-6200.974568121159,-6200.974568121159,-6200.974568121159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30324.12180590682,30324.12180590682,30324.12180590682,0.0,0.0,0.0,241857.34742033185
131,2018-09-24,118602.400813045,176046.57239228868,260006.69937568717,118602.40081304498,118602.40081304498,99328.28072921521,99328.28072921521,99328.28072921521,60149.74531866876,60149.74531866876,60149.74531866876,114150.36463215816,114150.36463215816,114150.36463215816,0.0,0.0,0.0,-9341.050070811525,-9341.050070811525,-9341.050070811525,-5481.033832131423,-5481.033832131423,-5481.033832131423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000.619313489406,54000.619313489406,54000.619313489406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217930.68154226022
132,2018-09-25,118555.17304221432,65139.44045691787,149411.15394130957,118555.17304221432,118555.17304221432,-11298.017462044068,-11298.017462044068,-11298.017462044068,6641.951534563897,6641.951534563897,6641.951534563897,6641.951534563897,6641.951534563897,6641.951534563897,0.0,0.0,0.0,-13122.015561051157,-13122.015561051157,-13122.015561051157,-4817.95343555681,-4817.95343555681,-4817.95343555681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107257.15558017025
133,2018-09-27,118460.71750055293,58887.97703234454,142805.37258436382,118460.71750055293,118460.71750055293,-19169.124216151366,-19169.124216151366,-19169.124216151366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748141377,-15462.756748141377,-15462.756748141377,-3706.3674680099907,-3706.3674680099907,-3706.3674680099907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99291.59328440156
134,2018-09-28,118413.48972972223,61674.705008317505,147201.9309360019,118413.48972972223,118413.48972972223,-14244.30182104806,-14244.30182104806,-14244.30182104806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835450578,-10972.066835450578,-10972.066835450578,-3272.2349855974808,-3272.2349855974808,-3272.2349855974808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104169.18790867417
135,2018-09-29,118366.26195889154,110192.31406602132,197163.274060863,118366.26195889154,118366.26195889154,30710.512650339613,30710.512650339613,30710.512650339613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.206880862504,33634.206880862504,33634.206880862504,-2923.694230522886,-2923.694230522886,-2923.694230522886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149076.77460923116
136,2018-09-30,118319.03418806085,118868.14693451153,203451.4161877951,118319.03418806085,118319.03418806085,42916.35925082925,42916.35925082925,42916.35925082925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781461388,45576.77781461388,45576.77781461388,-2660.4185637846404,-2660.4185637846404,-2660.4185637846404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161235.3934388901
137,2018-10-01,118271.80641996655,64682.665578966786,148239.94885046475,118271.80641996655,118271.80641996655,-11820.391521455178,-11820.391521455178,-11820.391521455178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070851656,-9341.050070851656,-9341.050070851656,-2479.3414506035215,-2479.3414506035215,-2479.3414506035215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106451.41489851137
138,2018-10-02,118224.57865187226,60687.21146074673,147279.91155279626,118224.57865187226,118224.57865187226,-15496.926785846836,-15496.926785846836,-15496.926785846836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561051394,-13122.015561051394,-13122.015561051394,-2374.911224795445,-2374.911224795445,-2374.911224795445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102727.65186602542
